timestamp,voltage,current
1670474040.9981165,4.04,0.5
1670474041.10159,4.04,0.5
1670474041.2167883,4.03,0.5
1670474041.35538,4.04,0.5
1670474041.5003357,4.04,0.5
1670474041.5936234,4.04,0.5
1670474041.7171934,4.04,0.5
1670474041.8168824,4.04,0.5
1670474041.9167902,4.04,0.5
1670474042.0219505,4.04,0.5
1670474042.1343963,4.04,0.5
1670474042.2331283,4.04,0.5
1670474042.3531804,4.04,0.5
1670474042.4878218,4.04,0.5
1670474042.588945,4.04,0.5
1670474042.7091653,4.03,0.5
1670474042.90581,3.77,0.5
1670474043.017287,3.47,15.0
1670474043.1685581,3.46,15.0
1670474043.2739105,3.46,15.0
1670474043.386591,3.46,15.0
1670474043.5220742,3.45,15.0
1670474043.6491365,3.45,15.0
1670474043.743098,3.44,15.0
1670474043.8874753,3.45,15.0
1670474043.9890254,3.44,15.0
1670474044.1025734,3.44,15.0
1670474044.25023,3.44,14.999
1670474044.3574443,3.43,15.0
1670474044.4643536,3.43,15.0
1670474044.6083941,3.43,15.0
1670474044.7014968,3.43,15.0
1670474044.8240185,3.43,15.0
1670474045.0175493,4.0,14.976
1670474045.1157029,4.01,14.977
1670474045.3276517,4.02,0.001
1670474045.422221,4.02,0.001
1670474045.5228438,4.01,0.001
1670474045.6871092,4.02,0.001
1670474045.789539,4.02,0.001
1670474045.9057066,4.03,0.001
1670474046.046396,4.02,0.001
1670474046.148307,4.03,0.001
1670474046.2714758,4.03,0.001
1670474046.4097164,4.02,0.001
1670474046.5130777,4.02,0.001
1670474046.6274679,4.03,0.001
1670474046.7182314,4.02,0.001
1670474046.8185165,4.03,0.001
1670474046.9179542,4.03,0.001
1670474047.0412488,4.03,0.001
1670474047.1823492,4.03,0.0
1670474047.2791471,4.03,0.0
1670474047.3964167,4.04,0.001
1670474047.539479,4.04,0.001
1670474047.6587493,4.03,0.001
1670474047.758192,4.03,0.001
1670474047.8587253,4.03,0.001
1670474047.9665911,4.04,0.001
1670474048.0752988,4.03,0.001
1670474048.2164836,4.03,0.001
1670474048.3140202,4.03,0.001
1670474048.4081986,4.04,0.001
1670474048.5083258,4.04,0.001
1670474048.6198747,4.04,0.001
1670474048.7206912,4.04,0.001
1670474048.842379,4.04,0.001
1670474048.9451194,4.03,0.001
1670474049.039759,4.04,0.001
1670474049.1552517,4.04,0.001
1670474049.2501674,4.04,0.001
1670474049.3615344,4.04,0.001
1670474049.4568186,4.04,0.001
1670474049.5624044,4.04,0.001
1670474049.6616287,4.04,0.0
1670474049.769449,4.04,0.001
1670474049.8765662,4.05,0.001
1670474049.9675748,4.04,0.001
1670474050.071796,4.04,0.0
1670474050.1729534,4.05,0.001
1670474050.2896054,4.04,0.001
1670474050.4345548,4.04,0.001
1670474050.5273933,4.04,0.0
1670474050.6409967,4.04,0.0
1670474050.7499003,4.05,0.001
1670474050.8411415,4.05,0.001
1670474050.9613488,4.03,0.001
1670474051.1069546,4.04,0.001
1670474051.2082276,4.05,0.001
1670474051.3268626,4.04,0.001
1670474051.4632416,4.04,0.001
1670474051.5590255,4.04,0.001
1670474051.6564996,4.05,0.001
1670474051.7564948,4.05,0.0
1670474051.871549,4.05,0.0
1670474051.9764538,4.05,0.0
1670474052.0899603,4.05,0.0
1670474052.1963584,4.04,0.001
1670474052.2934496,4.05,0.001
1670474052.406282,4.05,0.001
1670474052.546271,4.05,0.001
1670474052.6516945,4.05,0.001
1670474052.7624476,4.05,0.0
1670474052.8624449,4.04,0.001
1670474052.9641407,4.05,0.001
1670474053.077165,4.05,0.001
1670474053.1786358,4.05,0.001
1670474053.3270314,4.05,0.001
1670474053.4284332,4.05,0.001
1670474053.5470104,4.05,0.0
1670474053.6826649,4.05,0.001
1670474053.78186,4.05,0.001
1670474053.9015737,4.05,0.001
1670474054.0637805,4.05,0.001
1670474054.2063959,4.04,0.001
1670474054.3580747,4.05,0.001
1670474054.4570262,4.05,0.0
1670474054.5804703,4.05,0.001
1670474054.719439,4.05,0.0
1670474054.8217926,4.05,0.001
1670474054.9976532,4.05,0.001
1670474055.1307406,4.05,0.001
1670474055.2296424,4.05,0.0
1670474055.3479338,4.05,0.001
1670474055.4908147,4.05,0.001
1670474055.5946023,4.05,0.0
1670474055.7132065,4.05,0.001
1670474055.8416605,4.05,0.001
1670474055.9438488,4.05,0.001
1670474056.062718,4.05,0.001
1670474056.1660836,4.05,0.001
1670474056.263176,4.05,0.001
1670474056.3819215,4.05,0.001
1670474056.517642,4.05,0.0
1670474056.627681,4.05,0.001
1670474056.7464705,4.05,0.001
1670474056.8829188,4.05,0.001
1670474056.996397,4.05,0.001
1670474057.0971236,4.05,0.001
1670474057.245106,4.05,0.001
1670474057.3437858,4.05,0.0
1670474057.4575748,4.05,0.001
1670474057.6011086,4.06,0.001
1670474057.698214,4.05,0.001
1670474057.8177476,4.06,0.001
1670474057.9126215,4.06,0.001
1670474058.012799,4.06,0.001
1670474058.119279,4.06,0.001
1670474058.2326891,4.05,0.001
1670474058.3760257,4.06,0.001
1670474058.4798868,4.05,0.001
1670474058.5997498,4.06,0.001
1670474058.7267184,4.05,0.001
1670474058.8512025,4.05,0.0
1670474058.9612088,4.05,0.001
1670474059.0971196,4.05,0.001
1670474059.199601,4.05,0.0
1670474059.3175619,4.06,0.001
1670474059.459899,4.06,0.001
1670474059.5647047,4.05,0.001
1670474059.6812747,4.06,0.0
1670474059.8087118,4.05,0.001
1670474059.9148319,4.05,0.001
1670474060.0489109,4.06,0.0
1670474060.1796403,4.06,0.001
1670474060.3061392,4.06,0.001
1670474060.3998623,4.05,0.001
1670474060.5432148,4.05,0.001
1670474060.656363,4.06,0.001
1670474060.7596085,4.06,0.001
1670474060.9000614,4.05,0.0
1670474061.0032854,4.05,0.001
1670474061.1264403,4.05,0.001
1670474061.2646751,4.06,0.001
1670474061.3595948,4.05,0.001
1670474061.4803028,4.05,0.001
1670474061.6305907,4.06,0.0
1670474061.7359412,4.05,0.001
1670474061.8457258,4.05,0.001
1670474061.984629,4.06,0.0
1670474062.079226,4.05,0.001
1670474062.1993523,4.05,0.001
1670474062.3013763,4.05,0.001
1670474062.397417,4.06,0.001
1670474062.5178063,4.06,0.001
1670474062.6566505,4.05,0.001
1670474062.7544248,4.05,0.001
1670474062.8749807,4.05,0.0
1670474063.018725,4.06,0.001
1670474063.110204,4.06,0.001
1670474063.2367828,4.05,0.001
1670474063.3273413,4.05,0.001
1670474063.4367256,4.06,0.0
1670474063.5365944,4.05,0.0
1670474063.7662394,4.06,0.001
1670474063.8853447,4.06,0.001
1670474064.0135221,4.06,0.001
1670474064.1553345,4.06,0.0
1670474064.2534475,4.06,0.001
1670474064.366227,4.06,0.001
1670474064.4665098,4.06,0.001
1670474064.5668201,4.06,0.001
1670474064.681536,4.05,0.001
1670474064.8216233,4.05,0.001
1670474064.922904,4.06,0.001
1670474065.046929,4.06,0.0
1670474065.1812787,4.06,0.0
1670474065.2830062,4.06,0.001
1670474065.3981047,4.05,0.001
1670474065.4989316,4.06,0.001
1670474065.60347,4.06,0.001
1670474065.6995654,4.06,0.001
1670474065.8128645,4.06,0.001
1670474065.9491465,4.06,0.001
1670474066.0571587,4.06,0.001
1670474066.171852,4.06,0.001
1670474066.317266,4.06,0.001
1670474066.4175744,4.05,0.001
1670474066.539465,4.06,0.001
1670474066.6860042,4.05,0.001
1670474066.7880359,4.06,0.001
1670474066.9028344,4.05,0.001
1670474067.033691,4.06,0.0
1670474067.141688,4.05,0.001
1670474067.253171,4.06,0.001
1670474067.4008176,4.06,0.0
1670474067.5051365,4.06,0.001
1670474067.6211088,4.05,0.0
1670474067.7570446,4.06,0.001
1670474067.8612156,4.06,0.001
1670474067.9839478,4.06,0.001
1670474068.1179192,4.06,0.001
1670474068.2206242,4.06,0.001
1670474068.339383,4.06,0.001
1670474068.498913,4.05,0.0
1670474068.592839,4.05,0.001
1670474068.6961596,4.05,0.001
1670474068.8114421,4.06,0.001
1670474068.9166343,4.06,0.001
1670474069.0214124,4.06,0.0
1670474069.147889,4.06,0.0
1670474069.2503855,4.06,0.001
1670474069.3722038,4.06,0.001
1670474069.5155723,4.06,0.001
1670474069.6169264,4.06,0.001
1670474069.7386627,4.06,0.001
1670474069.8763282,4.06,0.001
1670474069.9844148,4.06,0.0
1670474070.0961833,4.06,0.001
1670474070.2341526,4.05,0.001
1670474070.3388877,4.06,0.001
1670474070.4562025,4.06,0.001
1670474070.6054518,4.06,0.0
1670474070.7046885,4.06,0.001
1670474070.8169608,4.06,0.001
1670474070.9592187,4.05,0.001
1670474071.0713801,4.06,0.001
1670474071.1762087,4.06,0.001
1670474071.3201966,4.06,0.0
1670474071.4366128,4.06,0.001
1670474071.5403106,4.06,0.0
1670474071.684384,4.06,0.001
1670474071.7803617,4.06,0.001
1670474071.900949,4.06,0.001
1670474072.0399632,4.05,0.001
1670474072.1417074,4.06,0.001
1670474072.2594476,4.06,0.0
1670474072.4047143,4.06,0.001
1670474072.5046835,4.06,0.001
1670474072.623135,4.06,0.001
1670474072.7617817,4.06,0.001
1670474072.8736832,4.06,0.001
1670474072.9920397,4.06,0.001
1670474073.1265395,4.06,0.001
1670474073.2218046,4.06,0.001
1670474073.338899,4.06,0.001
1670474073.487544,4.06,0.0
1670474073.5910552,4.06,0.001
1670474073.7089217,4.06,0.001
1670474073.8453023,4.06,0.001
1670474073.9451854,4.06,0.0
1670474074.049159,4.05,0.001
1670474074.1722574,4.06,0.001
1670474074.2761276,4.06,0.001
1670474074.373635,4.06,0.001
1670474074.484667,4.06,0.001
1670474074.6204753,4.06,0.0
1670474074.7263927,4.06,0.001
1670474074.8405068,4.06,0.001
1670474074.9760659,4.06,0.0
1670474075.084086,4.06,0.001
1670474075.2132025,4.06,0.001
1670474075.3404467,4.06,0.001
1670474075.4467661,4.05,0.001
1670474075.5583413,4.06,0.001
1670474075.7022634,4.06,0.001
1670474075.8099174,4.06,0.0
1670474075.9195156,4.06,0.0
1670474076.0579655,4.06,0.001
1670474076.1664474,4.06,0.0
1670474076.2767222,4.06,0.0
1670474076.3792875,4.06,0.0
1670474076.4797456,4.06,0.0
1670474076.6025982,4.06,0.0
1670474076.734777,4.06,0.001
1670474076.8279798,4.05,0.0
1670474076.9567466,4.06,0.001
1670474077.095528,4.06,0.001
1670474077.1899629,4.06,0.001
1670474077.3155146,4.06,0.001
1670474077.4587688,4.06,0.001
1670474077.561352,4.06,0.001
1670474077.6828349,4.06,0.001
1670474077.8174987,4.06,0.001
1670474077.9208431,4.06,0.001
1670474078.031678,4.06,0.001
1670474078.1311512,4.06,0.001
1670474078.2424169,4.06,0.001
1670474078.3397527,4.06,0.001
1670474078.4477012,4.06,0.001
1670474078.5968974,4.06,0.001
1670474078.6967402,4.06,0.001
1670474078.809438,4.06,0.001
1670474078.956247,4.06,0.0
1670474079.0745144,4.06,0.001
1670474079.1778083,4.06,0.0
1670474079.3106441,4.06,0.001
1670474079.411651,4.06,0.0
1670474079.5285032,4.06,0.001
1670474079.6798842,4.06,0.001
1670474079.782382,4.06,0.001
1670474079.8970587,4.06,0.0
1670474080.0306988,4.06,0.001
1670474080.1294274,4.06,0.001
1670474080.2500205,4.06,0.001
1670474080.3520348,4.06,0.001
1670474080.449506,4.06,0.001
1670474080.5628622,4.06,0.0
1670474080.7100856,4.06,0.001
1670474080.8154411,4.06,0.001
1670474080.9263046,4.06,0.001
1670474081.0644789,4.06,0.001
1670474081.1668189,4.06,0.001
1670474081.2805674,4.06,0.001
1670474081.382054,4.06,0.001
1670474081.4825006,4.06,0.001
1670474081.5815873,4.06,0.001
1670474081.703033,4.06,0.001
1670474081.8463445,4.06,0.001
1670474081.946612,4.06,0.001
1670474082.0623174,4.06,0.001
1670474082.1883264,4.06,0.001
1670474082.300571,4.06,0.001
1670474082.421798,4.06,0.001
1670474082.5620887,4.06,0.001
1670474082.664038,4.06,0.001
1670474082.7820446,4.06,0.001
1670474082.9263449,4.06,0.0
1670474083.031249,4.06,0.001
1670474083.1421697,4.06,0.001
1670474083.279493,4.06,0.0
1670474083.3814363,4.06,0.001
1670474083.4991298,4.06,0.001
1670474083.643783,4.06,0.001
1670474083.7473419,4.06,0.001
1670474083.8629844,4.06,0.001
1670474084.0028594,4.06,0.0
1670474084.0969899,4.06,0.0
1670474084.199316,4.06,0.001
1670474084.3186882,4.06,0.0
1670474084.4132233,4.06,0.0
1670474084.5311744,4.06,0.0
1670474084.6805787,4.06,0.001
1670474084.7766902,4.06,0.001
1670474084.8966174,4.06,0.001
1670474085.0374098,4.06,0.001
1670474085.13589,4.06,0.0
1670474085.2963448,4.06,0.001
1670474085.4006312,4.06,0.001
1670474085.4963527,4.06,0.0
1670474085.6151524,4.06,0.0
1670474085.7133195,4.05,0.0
1670474085.8162923,4.06,0.001
1670474085.9180489,4.06,0.001
1670474086.0376835,4.06,0.0
1670474086.1762967,4.06,0.001
1670474086.2764719,4.06,0.001
1670474086.3964753,4.06,0.001
1670474086.5318356,4.06,0.001
1670474086.6367478,4.06,0.0
1670474086.7468343,4.06,0.001
1670474086.8896184,4.06,0.001
1670474086.9895356,4.06,0.0
1670474087.1134348,4.06,0.001
1670474087.2623155,4.06,0.0
1670474087.367322,4.06,0.001
1670474087.4720552,4.06,0.0
1670474087.6156554,4.06,0.001
1670474087.714535,4.06,0.0
1670474087.834839,4.06,0.001
1670474087.9712486,4.06,0.001
1670474088.0707645,4.06,0.001
1670474088.1765447,4.06,0.001
1670474088.2864933,4.06,0.001
1670474088.382535,4.06,0.0
1670474088.4821806,4.06,0.001
1670474088.5808694,4.06,0.001
1670474088.70523,4.06,0.001
1670474088.8090763,4.06,0.001
1670474088.9205623,4.06,0.0
1670474089.062031,4.06,0.001
1670474089.1523046,4.06,0.001
1670474089.2525268,4.06,0.001
1670474089.3700652,4.06,0.001
1670474089.4697804,4.06,0.001
1670474089.5864096,4.06,0.001
1670474089.6864657,4.06,0.0
1670474089.7868397,4.06,0.001
1670474089.9198906,4.06,0.001
1670474090.037655,4.06,0.001
1670474090.1428347,4.06,0.001
1670474090.2390637,4.06,0.001
1670474090.351417,4.06,0.001
1670474090.4830616,4.06,0.001
1670474090.6015408,4.06,0.001
1670474090.718291,4.06,0.001
1670474090.8165467,4.06,0.001
1670474090.9150875,4.06,0.001
1670474091.0296009,4.06,0.0
1670474091.1744463,4.06,0.001
1670474091.2710993,4.06,0.001
1670474091.391075,4.06,0.001
1670474091.4950068,4.06,0.001
1670474091.5997362,4.06,0.001
1670474091.7104654,4.06,0.001
1670474091.818804,4.06,0.001
1670474091.9514148,4.06,0.001
1670474092.049347,4.06,0.001
1670474092.1801546,4.06,0.001
1670474092.3065598,4.06,0.001
1670474092.417802,4.06,0.0
1670474092.5347917,4.05,0.0
1670474092.674886,4.06,0.001
1670474092.7741945,4.06,0.001
1670474092.8863142,4.06,0.001
1670474093.031953,4.06,0.001
1670474093.120202,4.06,0.001
1670474093.2169092,4.05,0.001
1670474093.3395445,4.06,0.001
1670474093.4893606,4.06,0.001
1670474093.6032743,4.06,0.001
1670474093.7084029,4.06,0.001
1670474093.804961,4.06,0.001
1670474093.9216392,4.06,0.001
1670474094.0626328,4.06,0.0
1670474094.1717167,4.06,0.001
1670474094.2887104,4.06,0.0
1670474094.42547,4.06,0.001
1670474094.5339782,4.06,0.001
1670474094.6529322,4.06,0.001
1670474094.7922482,4.06,0.001
1670474094.887744,4.06,0.001
1670474095.0092669,4.06,0.001
1670474095.1436632,4.06,0.001
1670474095.247657,4.06,0.001
1670474095.3608313,4.06,0.0
1670474095.5036829,4.06,0.001
1670474095.6025858,4.06,0.001
1670474095.7237139,4.06,0.001
1670474095.8723457,4.06,0.001
1670474095.9717824,4.06,0.0
1670474096.0882752,4.06,0.001
1670474096.2327423,4.06,0.001
1670474096.333381,4.06,0.001
1670474096.4489083,4.06,0.001
1670474096.5918071,4.06,0.001
1670474096.6920192,4.06,0.001
1670474096.8093522,4.06,0.001
1670474096.9493797,4.06,0.001
1670474097.0541978,4.06,0.0
1670474097.1799765,4.06,0.001
1670474097.3105087,4.06,0.001
1670474097.4107347,4.06,0.001
1670474097.5264282,4.06,0.001
1670474097.626529,4.06,0.001
1670474097.7387235,4.06,0.001
1670474097.8417385,4.06,0.001
1670474097.9421108,4.06,0.0
1670474098.0842364,4.06,0.001
1670474098.1863863,4.06,0.001
1670474098.29823,4.06,0.0
1670474098.441581,4.06,0.001
1670474098.5402381,4.06,0.001
1670474098.6563826,4.06,0.001
1670474098.7606459,4.06,0.001
1670474098.8709614,4.06,0.001
1670474098.9736924,4.06,0.001
1670474099.1196496,4.06,0.001
1670474099.222205,4.06,0.001
1670474099.3343935,4.06,0.001
1670474099.478869,4.06,0.001
1670474099.5885103,4.06,0.001
1670474099.6962013,4.06,0.0
1670474099.8394225,4.06,0.001
1670474099.9413638,4.06,0.0
1670474100.0607352,4.06,0.001
1670474100.1993344,4.06,0.001
1670474100.312971,4.05,0.001
1670474100.4206123,4.06,0.001
1670474100.5594904,4.06,0.001
1670474100.659595,4.06,0.001
1670474100.776346,4.06,0.001
1670474100.9261682,4.06,0.001
1670474101.026429,4.06,0.001
1670474101.1408663,4.06,0.001
1670474101.2804544,4.06,0.0
1670474101.3860424,4.06,0.0
1670474101.4965394,4.06,0.001
1670474101.5918365,4.06,0.001
1670474101.741059,4.06,0.001
1670474101.8570967,4.06,0.001
1670474102.0055912,4.06,0.0
1670474102.1239593,4.06,0.0
1670474102.2274196,4.06,0.001
1670474102.360853,4.06,0.0
1670474102.4690363,4.06,0.001
1670474102.5894935,4.06,0.001
1670474102.7274876,4.06,0.0
1670474102.8328419,4.06,0.001
1670474103.058836,4.06,0.001
1670474103.1928375,4.06,0.001
1670474103.309326,4.06,0.001
1670474103.448825,4.06,0.0
1670474103.5432732,4.06,0.001
1670474103.6474738,4.06,0.001
1670474103.758155,4.06,0.001
1670474103.8725185,4.06,0.001
1670474103.98315,4.06,0.001
1670474104.0885139,4.05,0.0
1670474104.2976818,4.06,0.001
1670474104.395183,4.06,0.0
1670474104.530598,4.06,0.0
1670474104.6276531,4.06,0.001
1670474104.7441263,4.06,0.001
1670474104.8917325,4.06,0.001
1670474105.0011892,4.06,0.001
1670474105.1095157,4.06,0.001
1670474105.2472286,4.06,0.001
1670474105.3489845,4.06,0.001
1670474105.470001,4.06,0.001
1670474105.5628626,4.06,0.0
1670474105.6626017,4.06,0.0
1670474105.7770143,4.06,0.001
1670474105.8972712,4.06,0.001
1670474106.0225365,4.06,0.0
1670474106.1277835,4.06,0.001
1670474106.2416909,4.06,0.001
1670474106.3800337,4.06,0.0
1670474106.4948525,4.06,0.001
1670474106.5976002,4.06,0.001
1670474106.6995554,4.06,0.001
1670474106.800123,4.06,0.0
1670474106.9125202,4.06,0.001
1670474107.058032,4.06,0.001
1670474107.6068923,4.06,0.001
1670474107.778524,4.06,0.001
1670474107.8926044,4.06,0.0
1670474107.998321,4.06,0.001
1670474108.1398423,4.06,0.0
1670474108.249099,4.06,0.001
1670474108.3649688,4.06,0.0
1670474108.4998329,4.06,0.001
1670474108.6805007,4.06,0.0
1670474108.7800977,4.06,0.001
1670474108.913504,4.06,0.0
1670474109.0195546,4.06,0.001
1670474109.1297467,4.06,0.001
1670474109.2755322,4.06,0.0
1670474109.3802907,4.06,0.001
1670474109.5005302,4.06,0.001
1670474109.6365707,4.06,0.001
1670474109.7367475,4.06,0.001
1670474109.8608758,4.06,0.0
1670474110.0007176,4.06,0.001
1670474110.100068,4.06,0.001
1670474110.2148714,4.06,0.001
1670474110.355043,4.06,0.0
1670474110.4518776,4.06,0.001
1670474110.5735528,4.06,0.001
1670474110.7187521,4.06,0.001
1670474110.8161857,4.06,0.001
1670474110.9305606,4.06,0.001
1670474111.0302522,4.06,0.001
1670474111.132546,4.06,0.001
1670474111.2536614,4.06,0.001
1670474111.3865488,4.06,0.001
1670474111.4862685,4.06,0.001
1670474111.6065633,4.06,0.001
1670474111.7497146,4.06,0.001
1670474111.8501215,4.06,0.001
1670474111.9767258,4.06,0.001
1670474112.116367,4.06,0.0
1670474112.2117217,4.06,0.001
1670474112.3326523,4.06,0.001
1670474112.4714487,4.06,0.001
1670474112.5696192,4.06,0.001
1670474112.6914039,4.06,0.001
1670474112.8315866,4.06,0.001
1670474112.9330273,4.06,0.0
1670474113.057749,4.06,0.001
1670474113.195129,4.06,0.001
1670474113.2983003,4.06,0.001
1670474113.412725,4.06,0.001
1670474113.5516107,4.06,0.0
1670474113.6522512,4.06,0.0
1670474113.7720819,4.06,0.001
1670474113.916612,4.06,0.0
1670474114.0168517,4.06,0.001
1670474114.1367652,4.06,0.0
1670474114.2784343,4.06,0.001
1670474114.379732,4.06,0.0
1670474114.4994051,4.06,0.001
1670474114.647887,4.06,0.001
1670474114.7417397,4.06,0.0
1670474114.8543692,4.06,0.001
1670474114.9520805,4.06,0.001
1670474115.0524278,4.06,0.0
1670474115.1540718,4.06,0.001
1670474115.269106,4.06,0.001
1670474115.410743,4.06,0.001
1670474115.5166419,4.06,0.001
1670474115.652207,4.06,0.001
1670474115.7676983,4.06,0.001
1670474115.8898053,4.06,0.001
1670474115.9871342,4.06,0.001
1670474116.0927799,4.06,0.001
1670474116.2014182,4.06,0.0
1670474116.3026948,4.06,0.001
1670474116.4379625,4.06,0.001
1670474116.5374978,4.06,0.001
1670474116.6581588,4.06,0.001
1670474116.7654028,4.06,0.001
1670474116.8701584,4.06,0.001
1670474116.9876287,4.06,0.001
1670474117.0865507,4.06,0.001
1670474117.220715,4.06,0.001
1670474117.3216503,4.06,0.001
1670474117.4505858,4.06,0.001
1670474117.5709646,4.06,0.001
1670474117.6714983,4.06,0.001
1670474117.7696052,4.06,0.0
1670474117.8869286,4.06,0.001
1670474117.9890792,4.06,0.0
1670474118.105195,4.06,0.0
1670474118.1973314,4.06,0.001
1670474118.3000207,4.06,0.001
1670474118.3904276,4.06,0.001
1670474118.5130398,4.06,0.001
1670474118.6553319,4.06,0.001
1670474118.7530255,4.06,0.001
1670474118.8566992,4.06,0.001
1670474118.968805,4.06,0.001
1670474119.0710783,4.06,0.001
1670474119.189209,4.06,0.001
1670474119.3262775,4.06,0.001
1670474119.437372,4.06,0.0
1670474119.550442,4.06,0.0
1670474119.6924977,4.06,0.001
1670474119.7908182,4.06,0.001
1670474119.911115,4.06,0.0
1670474120.053152,4.06,0.001
1670474120.1590662,4.06,0.001
1670474120.2761931,4.06,0.0
1670474120.4163742,4.06,0.0
1670474120.5136302,4.06,0.0
1670474120.6363606,4.06,0.001
1670474120.7739153,4.06,0.001
1670474120.8683677,4.06,0.001
1670474120.9915676,4.06,0.001
1670474121.1386566,4.06,0.001
1670474121.237649,4.06,0.0
1670474121.3577418,4.06,0.0
1670474121.4918108,4.06,0.0
1670474121.5978606,4.06,0.001
1670474121.7131548,4.06,0.001
1670474121.855475,4.06,0.001
1670474121.9648445,4.06,0.0
1670474122.0757895,4.06,0.001
1670474122.2225397,4.06,0.001
1670474122.3226538,4.06,0.0
1670474122.4403923,4.06,0.0
1670474122.5806808,4.06,0.001
1670474122.6804397,4.06,0.0
1670474122.7977731,4.06,0.001
1670474122.9385488,4.06,0.001
1670474123.0405278,4.06,0.001
1670474123.1609032,4.06,0.001
1670474123.3046477,4.06,0.001
1670474123.4116132,4.06,0.001
1670474123.5239475,4.06,0.001
1670474123.6744466,4.06,0.0
1670474123.7685218,4.06,0.001
1670474124.0714288,4.06,0.001
1670474124.211325,4.06,0.0
1670474124.3114083,4.06,0.001
1670474124.4428265,4.06,0.001
1670474124.5452285,4.06,0.001
1670474124.6616561,4.06,0.001
1670474124.7960265,4.06,0.0
1670474124.8975022,4.06,0.001
1670474125.0079,4.06,0.001
1670474125.1173925,4.06,0.001
1670474125.2204642,4.06,0.001
1670474125.3209577,4.06,0.001
1670474125.4712822,4.06,0.001
1670474125.5769923,4.06,0.0
1670474125.691541,4.06,0.001
1670474125.8317008,4.06,0.001
1670474125.9394827,4.06,0.001
1670474126.0501575,4.06,0.001
1670474126.1898675,4.06,0.0
1670474126.296274,4.06,0.001
1670474126.440033,4.06,0.001
1670474126.5566313,4.06,0.001
1670474126.6564069,4.06,0.001
1670474126.7677894,4.06,0.001
1670474126.8680673,4.06,0.0
1670474126.966248,4.06,0.001
1670474127.0581641,4.06,0.0
1670474127.178868,4.06,0.001
1670474127.326697,4.06,0.001
1670474127.429429,4.06,0.001
1670474127.544506,4.06,0.001
1670474127.684257,4.06,0.0
1670474127.7873614,4.06,0.0
1670474127.896198,4.06,0.0
1670474128.006709,4.06,0.001
1670474128.1090446,4.06,0.001
1670474128.2119727,4.06,0.0
1670474128.3592787,4.06,0.001
1670474128.4604914,4.06,0.001
1670474128.5803497,4.06,0.001
1670474128.7138734,4.06,0.0
1670474128.8262818,4.06,0.0
1670474128.9316843,4.06,0.001
1670474129.025472,4.06,0.001
1670474129.1320035,4.06,0.001
1670474129.257278,4.06,0.001
1670474129.3632758,4.06,0.001
1670474129.4964516,4.06,0.0
1670474129.7328465,4.06,0.001
1670474129.8582172,4.05,0.001
1670474129.961845,4.06,0.001
1670474130.0798035,4.06,0.0
1670474130.2125516,4.06,0.001
1670474130.311359,4.06,0.0
1670474130.4279592,4.06,0.001
1670474130.5773077,4.06,0.001
1670474130.6764338,4.06,0.001
1670474130.7934597,4.06,0.001
1670474130.9300368,4.06,0.0
1670474131.0478263,4.06,0.001
1670474131.1577926,4.06,0.001
1670474131.2973137,4.06,0.001
1670474131.3990452,4.06,0.0
